# iter  max_residual  sin_angle  delta_norm  eq5_lhs  eq5_rhs  eq5_angle  eq5_ok
54  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
55  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
56  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
57  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
58  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
59  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
60  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
61  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
62  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
63  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
64  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
65  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
66  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
67  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
68  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
69  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
70  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
71  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
72  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
73  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
74  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
75  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
76  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
77  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
78  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
79  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
80  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
81  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
82  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
83  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
84  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
85  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
86  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
87  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
88  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
89  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
90  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
91  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
92  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
93  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
94  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
95  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
96  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
97  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
98  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
99  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
100  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
